id,target
2998,0
2999,1
3000,1
3001,0
3002,1
3003,0
3004,1
3005,1
3006,0
3007,0
3008,0
3009,1
3010,1
3011,0
3012,0
3013,0
3014,0
3015,1
3016,0
3017,0
3018,1
3019,0
3020,0
3021,1
3022,0
3023,0
3024,1
3025,1
3026,0
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,0
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,0
3042,1
3043,1
3044,1
3045,0
3046,0
3047,0
3048,1
3049,0
3050,1
3051,0
3052,1
3053,1
3054,1
3055,0
3056,0
3057,1
3058,1
3059,1
3060,0
3061,0
3062,0
3063,0
3064,0
3065,1
3066,1
3067,0
3068,1
3069,1
3070,0
3071,1
3072,1
3073,1
3074,0
3075,0
3076,1
3077,1
3078,0
3079,1
3080,1
3081,1
3082,0
3083,1
3084,0
3085,1
3086,1
3087,0
3088,1
3089,0
3090,1
3091,0
3092,0
3093,1
3094,1
3095,1
3096,1
3097,1
3098,0
3099,0
3100,1
3101,1
3102,1
3103,0
3104,1
3105,0
3106,0
3107,0
3108,1
3109,1
3110,1
3111,1
3112,0
3113,1
3114,0
3115,1
3116,0
3117,0
3118,1
3119,1
3120,0
3121,0
3122,1
3123,1
3124,0
3125,0
3126,1
3127,1
3128,1
3129,0
3130,0
3131,1
3132,0
3133,1
3134,1
3135,1
3136,1
3137,1
3138,0
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,0
3146,1
3147,1
3148,0
3149,1
3150,1
3151,0
3152,0
3153,1
3154,1
3155,1
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,1
3163,1
3164,1
3165,0
3166,1
3167,0
3168,0
3169,1
3170,1
3171,1
3172,1
3173,1
3174,0
3175,0
3176,1
3177,1
3178,1
3179,1
3180,0
3181,1
3182,0
3183,0
3184,1
3185,1
3186,0
3187,1
3188,1
3189,1
3190,0
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,0
3198,1
3199,1
3200,1
3201,1
3202,0
3203,0
3204,1
3205,1
3206,0
3207,0
3208,1
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,1
3217,0
3218,1
3219,0
3220,1
3221,1
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,0
3229,1
3230,0
3231,1
3232,1
3233,1
3234,1
3235,1
3236,0
3237,0
3238,0
3239,0
3240,0
3241,1
3242,0
3243,0
3244,0
3245,1
3246,1
3247,0
3248,0
3249,1
3250,1
3251,1
3252,0
3253,1
3254,0
3255,0
3256,1
3257,1
3258,1
3259,1
3260,1
3261,0
3262,0
3263,1
3264,0
3265,0
3266,0
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,0
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3281,0
3282,1
3283,1
3284,0
3285,0
3286,0
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,0
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,0
3306,0
3307,0
3308,0
3309,0
3310,1
3311,0
3312,0
3313,1
3314,1
3315,1
3316,1
3317,1
3318,0
3319,0
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,0
3328,0
3329,1
3330,1
3331,0
3332,1
3333,1
3334,0
3335,0
3336,0
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,0
3345,1
3346,0
3347,1
3348,1
3349,0
3350,0
3351,1
3352,1
3353,1
3354,1
3355,0
3356,1
3357,0
3358,1
3359,1
3360,1
3361,0
3362,0
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,0
3370,0
3371,1
3372,0
3373,0
3374,0
3375,1
3376,1
3377,1
3378,0
3379,0
3380,1
3381,1
3382,1
3383,0
3384,1
3385,0
3386,1
3387,1
3388,1
3389,0
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,0
3406,0
3407,1
3408,1
3409,1
3410,0
3411,1
3412,1
3413,0
3414,1
3415,0
3416,0
3417,0
3418,1
3419,0
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,1
3428,1
3429,0
3430,0
3431,1
3432,1
3433,1
3434,1
3435,1
3436,0
3437,0
3438,1
3439,1
3440,1
3441,1
3442,0
3443,0
3444,1
3445,1
3446,0
3447,1
3448,0
3449,1
3450,1
3451,1
3452,1
3453,1
3454,0
3455,0
3456,1
3457,0
3458,0
3459,1
3460,1
3461,1
3462,0
3463,1
3464,0
3465,1
3466,1
3467,0
3468,0
3469,1
3470,1
3471,0
3472,1
3473,1
3474,0
3475,1
3476,1
3477,1
3478,0
3479,1
3480,1
3481,0
3482,1
3483,1
3484,1
3485,1
3486,0
3487,1
3488,0
3489,1
3490,1
3491,1
3492,1
3493,0
3494,1
3495,1
3496,1
3497,1
3498,0
3499,0
3500,1
3501,1
3502,0
3503,1
3504,0
3505,0
3506,1
3507,1
3508,1
3509,0
3510,1
3511,0
3512,1
3513,0
3514,1
3515,0
3516,1
3517,0
3518,0
3519,0
3520,1
3521,1
3522,1
3523,1
3524,0
3525,1
3526,0
3527,1
3528,1
3529,1
3530,0
3531,1
3532,0
3533,0
3534,0
3535,0
3536,1
3537,1
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,1
3545,0
3546,1
3547,1
3548,1
3549,1
3550,1
3551,0
3552,0
3553,0
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,1
3565,0
3566,0
3567,0
3568,0
3569,1
3570,1
3571,1
3572,1
3573,0
3574,1
3575,1
3576,1
3577,0
3578,1
3579,1
3580,0
3581,0
3582,1
3583,0
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,0
3599,0
3600,0
3601,0
3602,1
3603,0
3604,0
3605,1
3606,1
3607,1
3608,1
3609,1
3610,0
3611,0
3612,1
3613,1
3614,0
3615,1
3616,1
3617,1
3618,1
3619,1
3620,0
3621,1
3622,1
3623,0
3624,1
3625,0
3626,1
3627,1
3628,1
3629,1
3630,0
3631,1
3632,0
3633,1
3634,1
3635,1
3636,1
3637,1
3638,0
3639,1
3640,0
3641,1
3642,1
3643,1
3644,1
3645,1
3646,0
3647,1
3648,0
3649,0
3650,1
3651,0
3652,1
3653,1
3654,1
3655,0
3656,0
3657,1
3658,0
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,0
3666,1
3667,1
3668,1
3669,0
3670,0
3671,1
3672,1
3673,1
3674,1
3675,0
3676,1
3677,0
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,0
3686,1
3687,1
3688,0
3689,0
3690,1
3691,1
3692,0
3693,0
3694,1
3695,0
3696,1
3697,1
3698,1
3699,1
3700,0
3701,0
3702,1
3703,1
3704,1
3705,0
3706,1
3707,1
3708,0
3709,1
3710,1
3711,0
3712,0
3713,1
3714,1
3715,1
3716,0
3717,1
3718,1
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,1
3726,1
3727,0
3728,0
3729,1
3730,1
3731,1
3732,0
3733,1
3734,0
3735,1
3736,0
3737,0
3738,0
3739,1
3740,0
3741,1
3742,0
3743,1
3744,1
3745,1
3746,0
3747,0
3748,1
3749,0
3750,1
3751,1
3752,0
3753,0
3754,1
3755,1
3756,1
3757,1
3758,0
3759,1
3760,0
3761,1
3762,1
3763,0
3764,0
3765,1
3766,1
3767,1
3768,1
3769,0
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,0
3778,1
3779,1
3780,0
3781,1
3782,0
3783,1
3784,1
3785,1
3786,1
3787,0
3788,0
3789,1
3790,0
3791,1
3792,1
3793,1
3794,0
3795,1
3796,0
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3804,0
3805,1
3806,0
3807,1
3808,0
3809,1
3810,1
3811,1
3812,0
3813,1
3814,1
3815,1
3816,0
3817,1
3818,1
3819,1
3820,0
3821,1
3822,1
3823,0
3824,1
3825,1
3826,1
3827,1
3828,0
3829,0
3830,1
3831,1
3832,1
3833,1
3834,0
3835,1
3836,1
3837,0
3838,1
3839,0
3840,1
3841,1
3842,0
3843,1
3844,1
3845,0
3846,1
3847,0
3848,1
3849,1
3850,1
3851,1
3852,0
3853,1
3854,0
3855,0
3856,0
3857,0
3858,1
3859,1
3860,0
3861,0
3862,1
3863,1
3864,1
3865,1
3866,1
3867,0
3868,1
3869,1
3870,0
3871,0
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,0
3879,0
3880,0
3881,1
3882,1
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,1
3893,0
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,0
3902,0
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,1
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,1
3930,1
3931,1
3932,0
3933,1
3934,1
3935,1
3936,1
3937,0
3938,1
3939,1
3940,1
3941,0
3942,1
3943,1
3944,0
3945,0
3946,0
3947,0
3948,1
3949,0
3950,1
3951,0
3952,1
3953,0
3954,1
3955,0
3956,1
3957,0
3958,0
3959,1
3960,1
3961,1
3962,1
3963,1
3964,0
3965,0
3966,0
3967,1
3968,0
3969,1
3970,0
3971,1
3972,0
3973,0
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,1
3984,0
3985,0
3986,0
3987,1
3988,0
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,0
3996,1
3997,0
3998,1
3999,1
4000,1
4001,1
4002,1
4003,0
4004,0
4005,1
4006,0
4007,1
4008,1
4009,0
4010,1
4011,0
4012,1
4013,1
4014,0
4015,0
4016,0
4017,1
4018,1
4019,0
4020,0
4021,1
4022,0
4023,0
4024,1
4025,0
4026,1
4027,0
4028,1
4029,0
4030,1
4031,1
4032,0
4033,1
4034,1
4035,0
4036,0
4037,1
4038,0
4039,1
4040,1
4041,0
4042,1
4043,0
4044,1
4045,0
4046,1
4047,0
4048,1
4049,1
4050,1
4051,0
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,0
4059,1
4060,1
4061,1
4062,1
4063,0
4064,0
4065,1
4066,0
4067,0
4068,1
4069,0
4070,0
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,0
4078,1
4079,0
4080,1
4081,0
4082,1
4083,1
4084,0
4085,1
4086,1
4087,0
4088,0
4089,1
4090,1
4091,1
4092,0
4093,1
4094,0
4095,0
4096,1
4097,0
4098,1
4099,1
4100,1
4101,0
4102,0
4103,1
4104,1
4105,0
4106,1
4107,0
4108,1
4109,1
4110,1
4111,1
4112,0
4113,1
4114,0
4115,0
4116,1
4117,1
4118,1
4119,1
4120,1
4121,1
4122,0
4123,1
4124,1
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,1
4136,0
4137,0
4138,1
4139,0
4140,1
4141,0
4142,1
4143,1
4144,1
4145,0
4146,1
4147,1
4148,1
4149,0
4150,0
4151,1
4152,0
4153,1
4154,0
4155,0
4156,1
4157,0
4158,0
4159,0
4160,1
4161,0
4162,1
4163,0
4164,1
4165,1
4166,0
4167,1
4168,0
4169,0
4170,1
4171,0
4172,1
4173,1
4174,0
4175,1
4176,1
4177,0
4178,0
4179,1
4180,1
4181,1
4182,0
4183,1
4184,1
4185,1
4186,0
4187,0
4188,1
4189,1
4190,1
4191,1
4192,0
4193,1
4194,1
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,0
4202,0
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,0
4210,0
4211,1
4212,1
4213,1
4214,1
4215,0
4216,1
4217,1
4218,0
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,0
4228,1
4229,1
4230,1
4231,0
4232,1
4233,1
4234,1
4235,1
4236,1
4237,1
4238,0
4239,0
4240,1
4241,1
4242,1
4243,0
4244,1
4245,0
4246,0
4247,0
4248,0
4249,1
4250,0
4251,1
4252,0
4253,1
4254,1
4255,0
4256,1
4257,1
4258,1
4259,1
4260,1
4261,0
4262,1
4263,0
4264,0
4265,1
4266,1
4267,1
4268,1
4269,0
4270,0
4271,1
4272,1
4273,0
4274,0
4275,1
4276,0
4277,0
4278,0
4279,1
4280,1
4281,0
4282,1
4283,1
4284,1
4285,1
4286,1
4287,1
4288,0
4289,0
4290,1
4291,1
4292,0
4293,0
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,1
4301,1
4302,1
4303,0
4304,0
4305,0
4306,0
4307,1
4308,1
4309,1
4310,1
4311,0
4312,1
4313,0
4314,1
4315,0
4316,1
4317,1
4318,0
4319,0
4320,1
4321,0
4322,1
4323,1
4324,1
4325,0
4326,0
4327,1
4328,1
4329,1
4330,1
4331,1
4332,0
4333,1
4334,1
4335,0
4336,1
4337,1
4338,0
4339,1
4340,1
4341,0
4342,0
4343,1
4344,0
4345,1
4346,1
4347,1
4348,1
4349,1
4350,0
4351,1
4352,1
4353,1
4354,0
4355,1
4356,1
4357,1
4358,1
4359,0
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,0
4367,0
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,0
4376,1
4377,1
4378,0
4379,1
4380,1
4381,0
4382,0
4383,1
4384,1
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,1
4392,0
4393,0
4394,1
4395,1
4396,0
4397,1
4398,0
4399,1
4400,1
4401,0
4402,1
4403,0
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,0
4412,0
4413,1
4414,0
4415,0
4416,1
4417,1
4418,1
4419,1
4420,1
4421,1
4422,0
4423,1
4424,1
4425,0
4426,1
4427,0
4428,1
4429,1
4430,1
4431,0
4432,1
4433,1
4434,1
4435,0
4436,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,0
4443,1
4444,1
4445,1
4446,0
4447,0
4448,0
4449,0
4450,0
4451,1
4452,1
4453,0
4454,1
4455,0
4456,1
4457,1
4458,1
4459,1
4460,0
4461,1
4462,0
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,0
4471,1
4472,1
4473,1
4474,0
4475,1
4476,1
4477,0
4478,1
4479,1
4480,1
4481,0
4482,0
4483,1
4484,0
4485,0
4486,1
4487,1
4488,1
4489,1
4490,0
4491,0
4492,1
4493,1
4494,0
4495,0
4496,0
4497,0
4498,1
4499,0
4500,1
4501,1
4502,0
4503,1
4504,0
4505,1
4506,0
4507,1
4508,1
4509,1
4510,1
4511,0
4512,0
4513,1
4514,0
4515,0
4516,0
4517,1
4518,1
4519,0
4520,0
4521,1
4522,1
4523,1
4524,0
4525,0
4526,1
4527,1
4528,0
4529,1
4530,0
4531,0
4532,1
4533,0
4534,1
4535,1
4536,1
4537,0
4538,1
4539,0
4540,0
4541,0
4542,1
4543,0
4544,1
4545,1
4546,1
4547,1
4548,1
4549,1
4550,0
4551,1
4552,1
4553,1
4554,0
4555,1
4556,1
4557,0
4558,0
4559,1
4560,1
4561,0
4562,1
4563,0
4564,0
4565,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,0
4572,1
4573,1
4574,1
4575,1
4576,0
4577,1
4578,0
4579,0
4580,0
4581,0
4582,1
4583,0
4584,1
4585,1
4586,0
4587,1
4588,1
4589,1
4590,0
4591,1
4592,0
4593,1
4594,1
4595,1
4596,1
4597,0
4598,1
4599,0
4600,1
4601,0
4602,1
4603,0
4604,0
4605,1
4606,1
4607,1
4608,0
4609,1
4610,0
4611,1
4612,0
4613,0
4614,1
4615,1
4616,1
4617,0
4618,0
4619,1
4620,1
4621,1
4622,1
4623,1
4624,0
4625,1
4626,1
4627,0
4628,0
4629,1
4630,1
4631,1
4632,1
4633,0
4634,0
4635,1
4636,0
4637,0
4638,1
4639,1
4640,1
4641,0
4642,1
4643,0
4644,1
4645,1
4646,0
4647,0
4648,0
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,0
4656,1
4657,1
4658,1
4659,1
4660,1
4661,0
4662,0
4663,1
4664,1
4665,1
4666,1
4667,0
4668,1
4669,0
4670,0
4671,0
4672,0
4673,1
4674,1
4675,0
4676,1
4677,0
4678,0
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,0
4688,1
4689,1
4690,0
4691,1
4692,1
4693,1
4694,1
4695,0
4696,1
4697,1
4698,1
4699,1
4700,0
4701,0
4702,0
4703,1
4704,1
4705,1
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,1
4713,1
4714,0
4715,1
4716,1
4717,1
4718,0
4719,0
4720,0
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,0
4728,1
4729,0
4730,0
4731,1
4732,0
4733,1
4734,0
4735,1
4736,0
4737,1
4738,0
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,0
4746,0
4747,1
4748,1
4749,1
4750,0
4751,1
4752,1
4753,0
4754,1
4755,1
4756,0
4757,1
4758,0
4759,1
4760,0
4761,1
4762,0
4763,1
4764,0
4765,0
4766,1
4767,0
4768,1
4769,0
4770,1
4771,1
4772,1
4773,1
4774,0
4775,1
4776,0
4777,0
4778,1
4779,1
4780,1
4781,1
4782,1
4783,0
4784,1
4785,0
4786,0
4787,1
4788,1
4789,0
4790,1
4791,1
4792,1
4793,0
4794,1
4795,1
4796,1
4797,0
4798,0
4799,1
4800,0
4801,1
4802,0
4803,0
4804,1
4805,0
4806,0
4807,1
4808,1
4809,1
4810,0
4811,1
4812,0
4813,1
4814,1
4815,1
4816,0
4817,1
4818,1
4819,1
4820,0
4821,0
4822,0
4823,1
4824,1
4825,0
4826,0
4827,0
4828,1
4829,1
4830,1
4831,1
4832,1
4833,0
4834,1
4835,1
4836,0
4837,1
4838,1
4839,0
4840,0
4841,1
4842,0
4843,1
4844,1
4845,0
4846,1
4847,1
4848,1
4849,1
4850,0
4851,0
4852,1
4853,0
4854,0
4855,0
4856,1
4857,0
4858,1
4859,1
4860,0
4861,1
4862,0
4863,0
4864,1
4865,1
4866,0
4867,1
4868,0
4869,1
4870,1
4871,1
4872,1
4873,1
4874,0
4875,1
4876,0
4877,0
4878,0
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,0
4886,1
4887,0
4888,0
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,0
4897,0
4898,1
4899,0
4900,0
4901,1
4902,0
4903,0
4904,0
4905,0
4906,1
4907,1
4908,1
4909,1
4910,0
4911,0
4912,1
4913,1
4914,0
4915,0
4916,1
4917,0
4918,1
4919,1
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,0
4928,1
4929,1
4930,1
4931,1
4932,0
4933,0
4934,1
4935,0
4936,1
4937,1
4938,1
4939,1
4940,1
4941,0
4942,0
4943,0
4944,1
4945,0
4946,1
4947,0
4948,1
4949,0
4950,1
4951,0
4952,0
4953,0
4954,1
4955,1
4956,1
4957,0
4958,1
4959,0
4960,0
4961,1
4962,1
4963,1
4964,1
4965,1
4966,1
4967,0
4968,1
4969,1
4970,1
4971,1
4972,0
4973,1
4974,1
4975,1
4976,1
4977,0
4978,1
4979,0
4980,0
4981,1
4982,1
4983,1
4984,1
4985,1
4986,1
4987,1
4988,1
4989,1
4990,0
4991,1
4992,0
4993,1
4994,1
4995,1
4996,0
4997,1
4998,1
4999,1
5000,1
5001,1
5002,1
5003,1
5004,1
5005,1
5006,0
5007,1
5008,0
5009,0
5010,0
5011,1
5012,1
5013,1
5014,1
5015,1
5016,1
5017,0
5018,0
5019,1
5020,1
5021,0
5022,1
5023,1
5024,0
5025,1
5026,1
5027,1
5028,1
5029,0
5030,1
5031,1
5032,1
5033,0
5034,1
5035,0
5036,1
5037,1
5038,1
5039,0
5040,0
5041,1
5042,1
5043,1
5044,0
5045,1
5046,1
5047,1
5048,1
5049,0
5050,1
5051,0
5052,0
5053,0
5054,1
5055,1
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,0
5064,0
5065,1
5066,0
5067,1
5068,1
5069,1
5070,0
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,0
5081,1
5082,0
5083,1
5084,1
5085,1
5086,0
5087,1
5088,0
5089,0
5090,0
5091,1
5092,1
5093,0
5094,1
5095,0
5096,0
5097,0
5098,1
5099,1
5100,1
5101,0
5102,1
5103,0
5104,1
5105,0
5106,0
5107,1
5108,1
5109,1
5110,0
5111,1
5112,1
5113,1
5114,1
5115,1
5116,0
5117,0
5118,1
5119,0
5120,0
5121,0
5122,1
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,1
5130,1
5131,1
5132,1
5133,1
5134,0
5135,0
5136,0
5137,0
5138,1
5139,0
5140,0
5141,1
5142,1
5143,1
5144,1
5145,0
5146,1
5147,1
5148,0
5149,0
5150,0
5151,1
5152,0
5153,1
5154,0
5155,0
5156,0
5157,1
5158,0
5159,1
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,0
5170,0
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,0
5178,0
5179,0
5180,1
5181,0
5182,0
5183,0
5184,1
5185,0
5186,0
5187,0
5188,1
5189,0
5190,0
5191,1
5192,0
5193,1
5194,0
5195,1
5196,0
5197,1
5198,1
5199,0
5200,0
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,0
5210,1
5211,1
5212,1
5213,0
5214,1
5215,1
5216,1
5217,0
5218,1
5219,0
5220,1
5221,0
5222,0
5223,1
5224,1
5225,1
5226,0
5227,1
5228,0
5229,0
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,1
5237,0
5238,1
5239,0
5240,1
5241,1
5242,0
5243,1
5244,0
5245,1
5246,0
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,1
5254,0
5255,0
5256,1
5257,0
5258,0
5259,0
5260,1
5261,1
5262,1
5263,1
5264,1
5265,1
5266,0
5267,1
5268,1
5269,1
5270,1
5271,1
5272,1
5273,0
5274,1
5275,1
5276,1
5277,0
5278,0
5279,0
5280,0
5281,1
5282,1
5283,0
5284,0
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,0
5292,0
5293,1
5294,1
5295,1
5296,0
5297,1
5298,1
5299,1
5300,1
5301,1
5302,0
5303,1
5304,0
5305,1
5306,0
5307,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,0
5314,0
5315,0
5316,0
5317,1
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,0
5327,0
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5334,0
5335,1
5336,1
5337,0
5338,1
5339,1
5340,1
5341,1
5342,1
5343,1
5344,0
5345,1
5346,1
5347,1
5348,0
5349,0
5350,1
5351,1
5352,1
5353,1
5354,1
5355,0
5356,1
5357,1
5358,0
5359,1
5360,1
5361,1
5362,1
5363,0
5364,1
5365,0
5366,1
5367,1
5368,1
5369,0
5370,1
5371,1
5372,1
5373,1
5374,0
5375,1
5376,1
5377,1
5378,1
5379,0
5380,0
5381,1
5382,1
5383,1
5384,1
5385,0
5386,1
5387,0
5388,0
5389,1
5390,0
5391,1
5392,1
5393,1
5394,0
5395,1
5396,0
5397,1
5398,1
5399,1
5400,1
5401,0
5402,0
5403,1
5404,0
5405,1
5406,1
5407,1
5408,0
5409,0
5410,0
5411,1
5412,1
5413,1
5414,0
5415,0
5416,0
5417,0
5418,1
5419,0
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,0
5431,0
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,0
5439,1
5440,1
5441,0
5442,1
5443,1
5444,1
5445,0
5446,1
5447,1
5448,1
5449,1
5450,1
5451,0
5452,0
5453,1
5454,0
5455,1
5456,0
5457,0
5458,1
5459,0
5460,1
5461,0
5462,0
5463,1
5464,1
5465,0
5466,1
5467,1
5468,1
5469,1
5470,1
5471,0
5472,0
5473,1
5474,1
5475,1
5476,0
5477,0
5478,0
5479,1
5480,1
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,1
5488,0
5489,0
5490,1
5491,0
5492,0
5493,0
5494,1
5495,1
5496,1
5497,1
5498,0
5499,1
5500,0
5501,1
5502,0
5503,0
5504,0
5505,1
5506,1
5507,1
5508,1
5509,0
5510,0
5511,0
5512,0
5513,1
5514,0
5515,1
5516,0
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5523,0
5524,1
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,0
5532,1
5533,1
5534,1
5535,1
5536,0
5537,1
5538,1
5539,1
5540,0
5541,1
5542,0
5543,1
5544,1
5545,0
5546,1
5547,1
5548,1
5549,0
5550,0
5551,0
5552,1
5553,1
5554,1
5555,1
5556,1
5557,0
5558,1
5559,0
5560,1
5561,1
5562,1
5563,0
5564,0
5565,0
5566,1
5567,0
5568,0
5569,0
5570,0
5571,1
5572,1
5573,1
5574,1
5575,1
5576,0
5577,0
5578,1
5579,0
5580,0
5581,1
5582,0
5583,0
5584,1
5585,1
5586,1
5587,0
5588,1
5589,1
5590,1
5591,1
5592,0
5593,1
5594,1
5595,0
5596,1
5597,0
5598,0
5599,1
5600,1
5601,0
5602,0
5603,0
5604,0
5605,1
5606,0
5607,0
5608,1
5609,0
5610,0
5611,1
5612,1
5613,1
5614,0
5615,1
5616,1
5617,1
5618,1
5619,0
5620,1
5621,0
5622,0
5623,1
5624,1
5625,1
5626,1
5627,0
5628,1
5629,0
5630,1
5631,1
5632,1
5633,1
5634,1
5635,1
5636,1
5637,1
5638,1
5639,0
5640,0
5641,0
5642,0
5643,1
5644,1
5645,0
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,0
5653,1
5654,1
5655,0
5656,0
5657,1
5658,1
5659,1
5660,1
5661,1
5662,0
5663,1
5664,1
5665,0
5666,0
5667,1
5668,1
5669,1
5670,1
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,0
5679,1
5680,0
5681,1
5682,1
5683,1
5684,1
5685,1
5686,0
5687,1
5688,1
5689,1
5690,1
5691,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,0
5698,0
5699,1
5700,0
5701,0
5702,1
5703,1
5704,0
5705,1
5706,1
5707,1
5708,0
5709,1
5710,1
5711,1
5712,0
5713,1
5714,1
5715,1
5716,0
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5723,0
5724,1
5725,1
5726,1
5727,1
5728,1
5729,0
5730,1
5731,1
5732,1
5733,0
5734,1
5735,1
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,0
5743,0
5744,1
5745,1
5746,1
5747,1
5748,0
5749,1
5750,1
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,0
5759,1
5760,0
5761,1
5762,0
5763,1
5764,1
5765,0
5766,0
5767,1
5768,1
5769,0
5770,0
5771,1
5772,0
5773,1
5774,1
5775,0
5776,0
5777,1
5778,0
5779,1
5780,1
5781,0
5782,1
5783,0
5784,1
5785,1
5786,1
5787,1
5788,0
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,0
5796,1
